country_a,country_b,cosine
Equatorial Guinea,India,0.9840089173348688
Equatorial Guinea,Indonesia,0.9384328320209875
Equatorial Guinea,Iran (Islamic Republic of),0.9142405267181547
Equatorial Guinea,Iraq,0.9217128425490683
Equatorial Guinea,Ireland,0.9636690641050654
Equatorial Guinea,Israel,0.9662362646893976
Equatorial Guinea,Italy,0.7110656279035257
Equatorial Guinea,Jamaica,0.7689597705433985
Equatorial Guinea,Japan,0.972095160723066
Equatorial Guinea,Jordan,0.6799072625601954
Equatorial Guinea,Kazakhstan,0.590040498277543
Equatorial Guinea,Kenya,0.8094618293395768
Equatorial Guinea,Kiribati,0.9726292290816185
Equatorial Guinea,Korea (Democratic Peopl,0.9536390432959296
Equatorial Guinea,Korea (Republic of),0.9489302840715037
Equatorial Guinea,Kosovo,0.8720286791853673
Equatorial Guinea,Kuwait,0.891602976535231
Equatorial Guinea,Kyrgyzstan,0.822097960732939
Equatorial Guinea,Lao Peopl,0.9111130129750271
Equatorial Guinea,Latvia,0.9716302110507106
Equatorial Guinea,Lebanon,0.421328873820908
Equatorial Guinea,Lesotho,0.7541356238446213
Equatorial Guinea,Liberia,0.6280576980100416
Equatorial Guinea,Libya,0.9432367294267757
Equatorial Guinea,Liechtenstein,0.9273468796595448
Equatorial Guinea,Lithuania,0.9607153457294172
Equatorial Guinea,Luxembourg,0.4638877567320201
Equatorial Guinea,Madagascar,0.5493139679613377
Equatorial Guinea,Malawi,0.9441576910919451
Equatorial Guinea,Malaysia,0.9139235795669347
Equatorial Guinea,Maldives,0.9521612998964589
Equatorial Guinea,Malta,0.9668884953732921
Equatorial Guinea,Marshall Islands,0.9668968162000767
Equatorial Guinea,Mauritania,0.5729153703894367
Equatorial Guinea,Mauritius,0.9807943539235028
Equatorial Guinea,Mexico,0.6276765917101226
Equatorial Guinea,Micronesia (Federated States of),0.9059075843790416
Equatorial Guinea,Moldova (Republic of),0.8648165937336282
Equatorial Guinea,Monaco,0.9342245073620953
Equatorial Guinea,Mongolia,0.9791562154608925
Equatorial Guinea,Montenegro,0.8901109815525148
Equatorial Guinea,Morocco,0.42098442184682927
Equatorial Guinea,Mozambique,0.8921904941728874
Equatorial Guinea,Myanmar,0.9891556113040314
Equatorial Guinea,Namibia,0.9712573286156589
Equatorial Guinea,Nauru,0.9885133163654589
Equatorial Guinea,Nepal,0.9717242756260477
Equatorial Guinea,Netherlands,0.9819059096075949
Equatorial Guinea,New Zealand,0.9668537577436987
Equatorial Guinea,Nicaragua,0.8038774902311486
Equatorial Guinea,Niger,0.7549295336997072
Equatorial Guinea,Nigeria,0.8382307073202997
Equatorial Guinea,North Macedonia (Republic of),0.9390923906145556
Equatorial Guinea,Norway,0.9763973230063976
Equatorial Guinea,Oman,0.9414577883816355
Equatorial Guinea,Pakistan,0.8638793328188845
Equatorial Guinea,Palau,0.814973255588342
Equatorial Guinea,Palestine,0.9204383135451131
Equatorial Guinea,Panama,0.9053246332901985
Equatorial Guinea,Papua New Guinea,0.8885488289711394
Equatorial Guinea,Paraguay,0.40760457057342137
Equatorial Guinea,Peru,0.8629233599441832
Equatorial Guinea,Philippines,0.6669399066790112
Equatorial Guinea,Poland,0.6390227234004433
Equatorial Guinea,Portugal,0.9289782460916124
Equatorial Guinea,Qatar,0.9506176075085279
Equatorial Guinea,Romania,0.3685940957963548
Equatorial Guinea,Russian Federation,0.8958436766706418
Equatorial Guinea,Rwanda,0.3450195506948901
Equatorial Guinea,Saint Kitts and Nevis,0.9819378388389974
Equatorial Guinea,Saint Lucia,0.8319127938467471
Equatorial Guinea,Saint Vincent and the Grenadines,0.986773348651839
Equatorial Guinea,Samoa,0.984636254870652
Equatorial Guinea,Sao Tome and Principe,0.8887878982649394
Equatorial Guinea,Saudi Arabia,0.9274463200219861
Equatorial Guinea,Senegal,0.7982293732186122
Equatorial Guinea,Serbia,0.9572481114248359
Equatorial Guinea,Seychelles,0.9854616551331271
Equatorial Guinea,Sierra Leone,0.9791018456735905
Equatorial Guinea,Singapore,0.9848316689262314
Equatorial Guinea,Slovakia,0.9467085098788148
Equatorial Guinea,Slovenia,0.9424608078549028
Equatorial Guinea,Solomon Islands,0.9733939402261277
Equatorial Guinea,Somalia,0.9715031683472782
Equatorial Guinea,South Africa,0.9363318093120981
Equatorial Guinea,South Sudan,0.8339501328023031
Equatorial Guinea,Spain,0.7541661846595231
Equatorial Guinea,Sri Lanka,0.9612781567991934
Equatorial Guinea,Sudan,0.913409234206135
Equatorial Guinea,Suriname,0.9147960596047867
Equatorial Guinea,Sweden,0.7155390950911713
Equatorial Guinea,Switzerland,0.9297486580266097
Equatorial Guinea,Syrian Arab Republic,0.9224452089251436
Equatorial Guinea,Taiwan (Republic of China),0.9383329642890822
Equatorial Guinea,Tajikistan,0.9308437455859349
Equatorial Guinea,Tanzania (United Republic of),0.9619451941235584
Equatorial Guinea,Thailand,0.6443878052346035
Equatorial Guinea,Timo,0.8550785831578858
Equatorial Guinea,Togo,0.4080191784971571
Equatorial Guinea,Tonga,0.9724224367773672
Equatorial Guinea,Trinidad and Tobago,0.6410146481670888
Equatorial Guinea,Tunisia,0.8922299788357336
Equatorial Guinea,Turkey,0.9306966403202244
Equatorial Guinea,Turkmenistan,0.9569186317324611
Equatorial Guinea,Tuvalu,0.9758806148549515
Equatorial Guinea,Uganda,0.9721311132184729
Equatorial Guinea,Ukraine,0.9123617115901166
Equatorial Guinea,United Arab Emirates,0.8909435634317966
Equatorial Guinea,United Kingdom,0.9581717939576564
Equatorial Guinea,United States of America,0.5916277497440496
Equatorial Guinea,Uruguay,0.4598346555960928
Equatorial Guinea,Uzbekistan,0.9849232159319296
Equatorial Guinea,Vanuatu,0.9618458505419687
Equatorial Guinea,Venezuela (Bolivarian Republic of),0.7971292067843119
Equatorial Guinea,Viet Nam,0.9004386412484271
Equatorial Guinea,Yemen,0.9711972962851771
Equatorial Guinea,Zambia,0.9646827014610665
Equatorial Guinea,Zimbabwe,0.5406345224261719
Eritrea,Estonia,0.8550397117995798
Eritrea,Eswatini,0.8495484794588727
Eritrea,Ethiopia,0.8251853477098695
Eritrea,Fiji,0.837465892041409
Eritrea,Finland,0.9298422086104485
Eritrea,France,0.9379856363611231
Eritrea,Gabon,0.9464909534393099
Eritrea,Gambia (The),0.7795174856002303
Eritrea,Georgia,0.8614848371071986
Eritrea,Germany,0.8972789507735536
Eritrea,Ghana,0.8866852151833792
Eritrea,Greece,0.8372408463074164
Eritrea,Grenada,0.9284203978734008
Eritrea,Guatemala,0.8497602589911852
Eritrea,Guine,0.8222944782307295
Eritrea,Guyana,0.8317940897876749
Eritrea,Haiti,0.9285979249242317
Eritrea,Honduras,0.8109570381026212
Eritrea,Hungary,0.8972999300674842
Eritrea,Iceland,0.917053976673644
Eritrea,India,0.8588696003295666
Eritrea,Indonesia,0.8102773966417584
Eritrea,Iran (Islamic Republic of),0.8865720204972586
Eritrea,Iraq,0.9067897574725963
Eritrea,Ireland,0.8473845596842021
Eritrea,Israel,0.8641319604007938
Eritrea,Italy,0.9285568842441846
Eritrea,Jamaica,0.9123289886424452
Eritrea,Japan,0.8751678506151875
Eritrea,Jordan,0.9631169112705343
Eritrea,Kazakhstan,0.9319114758322049
Eritrea,Kenya,0.7858124981944268
Eritrea,Kiribati,0.8251159186910515
Eritrea,Korea (Democratic Peopl,0.8168158527103171
Eritrea,Korea (Republic of),0.8458067475286808
Eritrea,Kosovo,0.8830285449436827
Eritrea,Kuwait,0.8004246457012202
Eritrea,Kyrgyzstan,0.8657956786625878
Eritrea,Lao Peopl,0.8739136603150452
Eritrea,Latvia,0.8937151248218886
Eritrea,Lebanon,0.9690917573276885
Eritrea,Lesotho,0.8850305293968411
Eritrea,Liberia,0.8503791673449888
Eritrea,Libya,0.8850026366659478
Eritrea,Liechtenstein,0.8922923387596039
Eritrea,Lithuania,0.8618576113527738
Eritrea,Luxembourg,0.9685733229594307
Eritrea,Madagascar,0.9133105703756882
Eritrea,Malawi,0.8084933017242774
Eritrea,Malaysia,0.9439179863404987
Eritrea,Maldives,0.7603368256996849
Eritrea,Malta,0.7066528431141268
Eritrea,Marshall Islands,0.7811136751014046
Eritrea,Mauritania,0.9573181057496083
Eritrea,Mauritius,0.8986251947266405
Eritrea,Mexico,0.8441089021844024
Eritrea,Micronesia (Federated States of),0.8557407747354796
Eritrea,Moldova (Republic of),0.9244383677119071
Eritrea,Monaco,0.9263053409578432
Eritrea,Mongolia,0.9134850795277378
Eritrea,Montenegro,0.8519739966915922
Eritrea,Morocco,0.9283897820396935
Eritrea,Mozambique,0.8122850897256803
Eritrea,Myanmar,0.926115217587043
Eritrea,Namibia,0.5621346580616757
Eritrea,Nauru,0.8815732245390663
Eritrea,Nepal,0.9171610378121665
Eritrea,Netherlands,0.9405453174083952
Eritrea,New Zealand,0.9093707701741711
Eritrea,Nicaragua,0.8123955279207337
Eritrea,Niger,0.8504319341599247
Eritrea,Nigeria,0.8788019115665628
Eritrea,North Macedonia (Republic of),0.8818039693051694
Eritrea,Norway,0.9157372922663447
Eritrea,Oman,0.8857966417742842
Eritrea,Pakistan,0.8914790041695777
Eritrea,Palau,0.8541807714427353
Eritrea,Palestine,0.8278202459710642
Eritrea,Panama,0.8636715693493533
Eritrea,Papua New Guinea,0.876065518763344
Eritrea,Paraguay,0.8481640773739693
Eritrea,Peru,0.7711288981132988
Eritrea,Philippines,0.844430485142831
Eritrea,Poland,0.9114591807922159
Eritrea,Portugal,0.9189246892371785
Eritrea,Qatar,0.8990694799417711
Eritrea,Romania,0.9219924076017829
Eritrea,Russian Federation,0.9218897195910034
Eritrea,Rwanda,0.8773915251688719
Eritrea,Saint Kitts and Nevis,0.9116533400531112
Eritrea,Saint Lucia,0.9286594156348323
Eritrea,Saint Vincent and the Grenadines,0.9198793881394107
Eritrea,Samoa,0.8295965073111979
Eritrea,Sao Tome and Principe,0.8492430724917016
Eritrea,Saudi Arabia,0.8209553559828926
Eritrea,Senegal,0.914529471481296
Eritrea,Serbia,0.9135895854076326
Eritrea,Seychelles,0.917129839812414
Eritrea,Sierra Leone,0.8381335683466768
Eritrea,Singapore,0.9291461635636956
Eritrea,Slovakia,0.9063271636048822
Eritrea,Slovenia,0.8849889013113685
Eritrea,Solomon Islands,0.8733176437965144
Eritrea,Somalia,0.8996491262633054
Eritrea,South Africa,0.8111313748205342
Eritrea,South Sudan,0.7097429287216122
Eritrea,Spain,0.9061302382639477
Eritrea,Sri Lanka,0.783515718558308
Eritrea,Sudan,0.8647263012692561
Eritrea,Suriname,0.8895407932711148
Eritrea,Sweden,0.9396594396528944
Eritrea,Switzerland,0.8769019576714323
Eritrea,Syrian Arab Republic,0.8414913862552669
Eritrea,Taiwan (Republic of China),0.8348373022245121
Eritrea,Tajikistan,0.8911800295701797
Eritrea,Tanzania (United Republic of),0.8001697310409963
Eritrea,Thailand,0.9084857702136406
Eritrea,Timo,0.7818733575917427
Eritrea,Togo,0.9122069789587235
Eritrea,Tonga,0.8438050587152889
Eritrea,Trinidad and Tobago,0.9421308942927696
Eritrea,Tunisia,0.844847013238374
Eritrea,Turkey,0.8640485830751582
Eritrea,Turkmenistan,0.8203954476533456
Eritrea,Tuvalu,0.82963139858451
Eritrea,Uganda,0.8659013655573097
Eritrea,Ukraine,0.8450848908244857
Eritrea,United Arab Emirates,0.785154509043642
Eritrea,United Kingdom,0.8517222062781028
Eritrea,United States of America,0.9470365356594083
Eritrea,Uruguay,0.9053052984607479
Eritrea,Uzbekistan,0.9394646609766778
Eritrea,Vanuatu,0.8692398500468106
Eritrea,Venezuela (Bolivarian Republic of),0.7695641292164835
Eritrea,Viet Nam,0.8589524096597136
Eritrea,Yemen,0.9301212298521242
Eritrea,Zambia,0.7940491775857306
Eritrea,Zimbabwe,0.8281776207097598
Estonia,Eswatini,0.9076714395784741
Estonia,Ethiopia,0.9196553276669357
Estonia,Fiji,0.908702660761862
Estonia,Finland,0.6604024964642692
Estonia,France,0.925450117821346
Estonia,Gabon,0.900879544819729
Estonia,Gambia (The),0.8446475420085946
Estonia,Georgia,0.8016751782184933
Estonia,Germany,0.8710544688289499
Estonia,Ghana,0.9008010425749405
Estonia,Greece,0.8137148245085268
Estonia,Grenada,0.9507604174089405
Estonia,Guatemala,0.8948826254869283
Estonia,Guine,0.9369898598719212
Estonia,Guyana,0.8758086659288552
Estonia,Haiti,0.8836978156082055
Estonia,Honduras,0.8327296395439836
Estonia,Hungary,0.7650794120944338
Estonia,Iceland,0.641716266232357
Estonia,India,0.9453557553092293
Estonia,Indonesia,0.920943662767033
Estonia,Iran (Islamic Republic of),0.9220404537232959
Estonia,Iraq,0.9106024603656927
Estonia,Ireland,0.8479117829909724
Estonia,Israel,0.7958479118715602
Estonia,Italy,0.9100224231291221
Estonia,Jamaica,0.9463324008894454
Estonia,Japan,0.9611623959679769
Estonia,Jordan,0.9698327352443273
Estonia,Kazakhstan,0.7645951198294575
Estonia,Kenya,0.9327548065966241
Estonia,Kiribati,0.9005323824692555
Estonia,Korea (Democratic Peopl,0.9207002312608019
Estonia,Korea (Republic of),0.8066062386337101
Estonia,Kosovo,0.8191327231574075
Estonia,Kuwait,0.8711383017266567
Estonia,Kyrgyzstan,0.5357035833048815
Estonia,Lao Peopl,0.9330420109292031
Estonia,Latvia,0.4733471640183283
Estonia,Lebanon,0.9856481784822657
Estonia,Lesotho,0.8844034191975592
Estonia,Liberia,0.9084330192984537
Estonia,Libya,0.9233190000482974
Estonia,Liechtenstein,0.885988285804886
Estonia,Lithuania,0.7811825538761055
Estonia,Luxembourg,0.9465614168993512
Estonia,Madagascar,0.9011983343775807
Estonia,Malawi,0.8934051641997445
Estonia,Malaysia,0.9552399810187564
Estonia,Maldives,0.7653470513170071
Estonia,Malta,0.9388793261621283
Estonia,Marshall Islands,0.9063097406273213
Estonia,Mauritania,0.9152224654130009
Estonia,Mauritius,0.914321803673989
Estonia,Mexico,0.8883556927520377
Estonia,Micronesia (Federated States of),0.8979995294414421
Estonia,Moldova (Republic of),0.8865888458843442
Estonia,Monaco,0.9458349469718788
Estonia,Mongolia,0.9614905668082825
Estonia,Montenegro,0.5996690876350916
Estonia,Morocco,0.9441626590801367
Estonia,Mozambique,0.8434521042123413
Estonia,Myanmar,0.9624532362744582
Estonia,Namibia,0.8974390792785366
Estonia,Nauru,0.9593451856783314
Estonia,Nepal,0.9576838214507506
Estonia,Netherlands,0.8951089748352828
Estonia,New Zealand,0.9315774066121122
Estonia,Nicaragua,0.8417053073079642
Estonia,Niger,0.8586169889521725
Estonia,Nigeria,0.9274067528701235
Estonia,North Macedonia (Republic of),0.8192862083702077
Estonia,Norway,0.7473056218904439
Estonia,Oman,0.8627548253020088
Estonia,Pakistan,0.9262884421582598
Estonia,Palau,0.8826836663629867
Estonia,Palestine,0.8567026236495727
Estonia,Panama,0.9027665451145719
Estonia,Papua New Guinea,0.9096313989715803
Estonia,Paraguay,0.8962432702903695
Estonia,Peru,0.847846520703135
Estonia,Philippines,0.868912980230412
Estonia,Poland,0.8572848997331882
Estonia,Portugal,0.8860024037323544
Estonia,Qatar,0.8957457468191019
Estonia,Romania,0.9087790373843255
Estonia,Russian Federation,0.7551461438768989
Estonia,Rwanda,0.9071433928680334
Estonia,Saint Kitts and Nevis,0.952745892786489
Estonia,Saint Lucia,0.9580424597824242
Estonia,Saint Vincent and the Grenadines,0.9559462040771785
Estonia,Samoa,0.9071206643586839
Estonia,Sao Tome and Principe,0.8722677020626054
Estonia,Saudi Arabia,0.9025892978256389
Estonia,Senegal,0.8882316594393413
Estonia,Serbia,0.761291960583794
Estonia,Seychelles,0.927279074683897
Estonia,Sierra Leone,0.8686227793270255
Estonia,Singapore,0.9221678580556009
Estonia,Slovakia,0.8066498135933083
Estonia,Slovenia,0.5566030562471933
Estonia,Solomon Islands,0.9530569767295654
Estonia,Somalia,0.9411756045039127
Estonia,South Africa,0.8877690913095355
Estonia,South Sudan,0.8926012119390891
Estonia,Spain,0.9044610248915509
Estonia,Sri Lanka,0.8667252400061841
Estonia,Sudan,0.9032818109983898
Estonia,Suriname,0.7418774687341385
Estonia,Sweden,0.908164527773548
Estonia,Switzerland,0.9115845982836568
Estonia,Syrian Arab Republic,0.9195098597546199
Estonia,Taiwan (Republic of China),0.8762807977677259
Estonia,Tajikistan,0.5616106556426179
Estonia,Tanzania (United Republic of),0.8594919748896519
Estonia,Thailand,0.9420064765744758
Estonia,Timo,0.8194291883541459
Estonia,Togo,0.9087580625912465
Estonia,Tonga,0.9626172124858424
Estonia,Trinidad and Tobago,0.9473762277323543
Estonia,Tunisia,0.8996446968173543
Estonia,Turkey,0.744847582339154
Estonia,Turkmenistan,0.6637804487446839
Estonia,Tuvalu,0.9302483960537925
Estonia,Uganda,0.9375023189977353
Estonia,Ukraine,0.6219909917172786
Estonia,United Arab Emirates,0.8415267420063697
Estonia,United Kingdom,0.9228387127427021
Estonia,United States of America,0.9457536712714223
Estonia,Uruguay,0.915194389401406
Estonia,Uzbekistan,0.9380877137587624
Estonia,Vanuatu,0.8979702043605404
Estonia,Venezuela (Bolivarian Republic of),0.7859780965392248
Estonia,Viet Nam,0.8954340929164163
Estonia,Yemen,0.9609514054569456
Estonia,Zambia,0.915468880844587
Estonia,Zimbabwe,0.8921561495513344
Eswatini,Ethiopia,0.5204654486471563
Eswatini,Fiji,0.572463259727195
Eswatini,Finland,0.9201178129909462
Eswatini,France,0.5575214936350199
Eswatini,Gabon,0.7112876092457949
Eswatini,Gambia (The),0.5448880062512849
Eswatini,Georgia,0.932082524688675
Eswatini,Germany,0.8973862927374399
Eswatini,Ghana,0.625685187671687
Eswatini,Greece,0.8801439474319858
Eswatini,Grenada,0.33465435731007276
Eswatini,Guatemala,0.9327782691725152
Eswatini,Guine,0.9406380989619222
Eswatini,Guyana,0.5043110562415238
Eswatini,Haiti,0.7547911379239967
Eswatini,Honduras,0.867280068457635
Eswatini,Hungary,0.8389230080710729
Eswatini,Iceland,0.9351459045924839
Eswatini,India,0.6127616413410455
Eswatini,Indonesia,0.9034937589379647
Eswatini,Iran (Islamic Republic of),0.9247253406009422
Eswatini,Iraq,0.9051895381080548
Eswatini,Ireland,0.6130456649290029
Eswatini,Israel,0.7261862289264448
Eswatini,Italy,0.6596816524812997
Eswatini,Jamaica,0.406340697099416
Eswatini,Japan,0.5287988600996751
Eswatini,Jordan,0.37762814128603384
Eswatini,Kazakhstan,0.7056565809881576
Eswatini,Kenya,0.5656924171141888
Eswatini,Kiribati,0.5148797602035721
Eswatini,Korea (Democratic Peopl,0.8747020175270137
Eswatini,Korea (Republic of),0.8879739390834429
Eswatini,Kosovo,0.8557460963162632
Eswatini,Kuwait,0.8910030362230257
Eswatini,Kyrgyzstan,0.9114525004302118
Eswatini,Lao Peopl,0.9364675019607566
Eswatini,Latvia,0.9022070355725087
Eswatini,Lebanon,0.7764845096488897
Eswatini,Lesotho,0.2992006060802129
Eswatini,Liberia,0.4605497977782519
Eswatini,Libya,0.9448349692567836
Eswatini,Liechtenstein,0.8018460643936354
Eswatini,Lithuania,0.8827755290926989
Eswatini,Luxembourg,0.7719656851766137
Eswatini,Madagascar,0.7728351807208368
Eswatini,Malawi,0.5070529691955826
Eswatini,Malaysia,0.6471430292854852
Eswatini,Maldives,0.7366618952727402
Eswatini,Malta,0.45787872017553566
Eswatini,Marshall Islands,0.7662290241677895
Eswatini,Mauritania,0.793422678257411
Eswatini,Mauritius,0.4961426352660868
Eswatini,Mexico,0.6123254939388754
Eswatini,Micronesia (Federated States of),0.8523646651177967
Eswatini,Moldova (Republic of),0.936870011503996
Eswatini,Monaco,0.8854925064849896
Eswatini,Mongolia,0.9653613787047802
Eswatini,Montenegro,0.9072783295001277
Eswatini,Morocco,0.7747505678606665
Eswatini,Mozambique,0.8728521237461558
Eswatini,Myanmar,0.8967871288807441
Eswatini,Namibia,0.6914324355089256
Eswatini,Nauru,0.7515819611899518
Eswatini,Nepal,0.7158294414059023
Eswatini,Netherlands,0.6967514232546586
Eswatini,New Zealand,0.5957924401481066
Eswatini,Nicaragua,0.89804721033623
Eswatini,Niger,0.9079472298878134
Eswatini,Nigeria,0.343769708173268
Eswatini,North Macedonia (Republic of),0.9336522928885173
Eswatini,Norway,0.8980376003360018
Eswatini,Oman,0.8565993644990229
Eswatini,Pakistan,0.5939178857118987
Eswatini,Palau,0.5013960190646902
Eswatini,Palestine,0.9098196273450871
Eswatini,Panama,0.911297601287684
Eswatini,Papua New Guinea,0.7149976159160119
Eswatini,Paraguay,0.7308489036127276
Eswatini,Peru,0.8715307221251216
Eswatini,Philippines,0.5124342204045249
Eswatini,Poland,0.7507090168540282
Eswatini,Portugal,0.9165078908745419
Eswatini,Qatar,0.932657799918482
Eswatini,Romania,0.6991053451387685
Eswatini,Russian Federation,0.9291173366499549
Eswatini,Rwanda,0.6112596463668551
Eswatini,Saint Kitts and Nevis,0.6998842270055454
Eswatini,Saint Lucia,0.3226256890972903
Eswatini,Saint Vincent and the Grenadines,0.44735242150301124
Eswatini,Samoa,0.7765361245195168
Eswatini,Sao Tome and Principe,0.9166724366566785
Eswatini,Saudi Arabia,0.8723774862981596
Eswatini,Senegal,0.9481454617711196
Eswatini,Serbia,0.936647629286878
Eswatini,Seychelles,0.7910173908656599
Eswatini,Sierra Leone,0.4654561940058505
Eswatini,Singapore,0.721713839048888
Eswatini,Slovakia,0.918831427951946
Eswatini,Slovenia,0.9170511807747221
Eswatini,Solomon Islands,0.74014840814784
Eswatini,Somalia,0.5051760615544743
Eswatini,South Africa,0.7544314158809715
Eswatini,South Sudan,0.5923639062720579
Eswatini,Spain,0.7753152662000499
Eswatini,Sri Lanka,0.5451553868703558
Eswatini,Sudan,0.9332003161276589
Eswatini,Suriname,0.9045898919584522
Eswatini,Sweden,0.7893656855954881
Eswatini,Switzerland,0.8968103753227932
Eswatini,Syrian Arab Republic,0.9160730007618395
Eswatini,Taiwan (Republic of China),0.9157208235272595
Eswatini,Tajikistan,0.9289431045310286
Eswatini,Tanzania (United Republic of),0.5090233559436279
Eswatini,Thailand,0.39027794837336494
Eswatini,Timo,0.910973503048286
Eswatini,Togo,0.6971315108254053
Eswatini,Tonga,0.8397636950040344
Eswatini,Trinidad and Tobago,0.20553786448382294
Eswatini,Tunisia,0.9205238651824982
Eswatini,Turkey,0.8946335790315794
Eswatini,Turkmenistan,0.9148096378027678
Eswatini,Tuvalu,0.6590312353670995
Eswatini,Uganda,0.762290244827821
Eswatini,Ukraine,0.8703478111760309
Eswatini,United Arab Emirates,0.84585740998518
Eswatini,United Kingdom,0.5522455238322515
Eswatini,United States of America,0.4681609344715407
Eswatini,Uruguay,0.7465230515702845
Eswatini,Uzbekistan,0.9709094662969602
Eswatini,Vanuatu,0.7759875477544744
Eswatini,Venezuela (Bolivarian Republic of),0.8709920286667867
Eswatini,Viet Nam,0.9020283403795727
Eswatini,Yemen,0.5025828073876979
Eswatini,Zambia,0.6699292919526381
Eswatini,Zimbabwe,0.3345600051691493
Ethiopia,Fiji,0.9491566391086886
Ethiopia,Finland,0.9422119047073338
Ethiopia,France,0.5023644291613478
Ethiopia,Gabon,0.9501506565777201
Ethiopia,Gambia (The),0.9032948185419726
Ethiopia,Georgia,0.9166825037915608
Ethiopia,Germany,0.9291568134098904
Ethiopia,Ghana,0.8491655123722006
Ethiopia,Greece,0.9355477423230217
Ethiopia,Grenada,0.44735786087939966
Ethiopia,Guatemala,0.9230174801628936
Ethiopia,Guine,0.9571646211148552
Ethiopia,Guyana,0.9290025291497643
Ethiopia,Haiti,0.948233842315009
Ethiopia,Honduras,0.9187535302328331
Ethiopia,Hungary,0.9312634117787842
Ethiopia,Iceland,0.9409884423289967
Ethiopia,India,0.6402735116044913
Ethiopia,Indonesia,0.90451360880447
Ethiopia,Iran (Islamic Republic of),0.9319897032199466
Ethiopia,Iraq,0.9399040290902517
Ethiopia,Ireland,0.5675107591490951
Ethiopia,Israel,0.811700752753088
Ethiopia,Italy,0.6921781025466857
Ethiopia,Jamaica,0.5624951590410019
Ethiopia,Japan,0.2272086406366851
Ethiopia,Jordan,0.2707522731983619
Ethiopia,Kazakhstan,0.9589693273479072
Ethiopia,Kenya,0.7638461329873621
Ethiopia,Kiribati,0.9654247887759099
Ethiopia,Korea (Democratic Peopl,0.9272408204132481
Ethiopia,Korea (Republic of),0.944261471077502
Ethiopia,Kosovo,0.9358610677814714
Ethiopia,Kuwait,0.9422503807616651
Ethiopia,Kyrgyzstan,0.9394399071062202
Ethiopia,Lao Peopl,0.9348595422735192
Ethiopia,Latvia,0.9434699919702151
Ethiopia,Lebanon,0.9880600176515342
Ethiopia,Lesotho,0.7552892147365351
Ethiopia,Liberia,0.599953537800231
Ethiopia,Libya,0.9720115589025365
Ethiopia,Liechtenstein,0.8249385237118143
Ethiopia,Lithuania,0.9304735310868456
Ethiopia,Luxembourg,0.959571156225197
Ethiopia,Madagascar,0.9379047762042662
Ethiopia,Malawi,0.943915730313895
Ethiopia,Malaysia,0.7570870629734932
Ethiopia,Maldives,0.8900194926544284
Ethiopia,Malta,0.34316611062207036
Ethiopia,Marshall Islands,0.947341188332607
Ethiopia,Mauritania,0.954440829860422
Ethiopia,Mauritius,0.9728381186169138
Ethiopia,Mexico,0.7079470657296325
Ethiopia,Micronesia (Federated States of),0.9387427877573631
Ethiopia,Moldova (Republic of),0.9332501758774262
Ethiopia,Monaco,0.8744270993196291
Ethiopia,Mongolia,0.9687137761131188
Ethiopia,Montenegro,0.9407111160708872
Ethiopia,Morocco,0.9562665059297196
Ethiopia,Mozambique,0.9170111970271999
Ethiopia,Myanmar,0.9671999160610917
Ethiopia,Namibia,0.8214297929465415
Ethiopia,Nauru,0.9750565048223627
Ethiopia,Nepal,0.7283662519994054
Ethiopia,Netherlands,0.5261118914788652
Ethiopia,New Zealand,0.842265447588345
Ethiopia,Nicaragua,0.9094142990285615
Ethiopia,Niger,0.9167336314091402
Ethiopia,Nigeria,0.3195655660560267
Ethiopia,North Macedonia (Republic of),0.9270217955539959
Ethiopia,Norway,0.949067715561962
Ethiopia,Oman,0.9275723430265603
Ethiopia,Pakistan,0.8314100651234864
Ethiopia,Palau,0.4368493225894946
Ethiopia,Palestine,0.9011467829925855
Ethiopia,Panama,0.9392508912688137
Ethiopia,Papua New Guinea,0.9200366994854533
Ethiopia,Paraguay,0.9268011336066662
Ethiopia,Peru,0.9173537157292417
Ethiopia,Philippines,0.6038092837572091
Ethiopia,Poland,0.9527455088949609
Ethiopia,Portugal,0.9539919918162085
Ethiopia,Qatar,0.968423451907465
Ethiopia,Romania,0.9632693507860921
Ethiopia,Russian Federation,0.9627675968747884
Ethiopia,Rwanda,0.96760092038985
Ethiopia,Saint Kitts and Nevis,0.9878993823366189
Ethiopia,Saint Lucia,0.5606115126170006
Ethiopia,Saint Vincent and the Grenadines,0.5285323743431976
Ethiopia,Samoa,0.9471911313975326
Ethiopia,Sao Tome and Principe,0.936724599954052
Ethiopia,Saudi Arabia,0.9221992031351399
Ethiopia,Senegal,0.9385773408077299
Ethiopia,Serbia,0.9536984628948533
Ethiopia,Seychelles,0.9723925161706293
Ethiopia,Sierra Leone,0.9190169420987946
Ethiopia,Singapore,0.9697152647734546
Ethiopia,Slovakia,0.9483121546704625
Ethiopia,Slovenia,0.9235623417305987
Ethiopia,Solomon Islands,0.9791962179525768
Ethiopia,Somalia,0.1649703094534991
Ethiopia,South Africa,0.9371189869919313
Ethiopia,South Sudan,0.5016393889145963
Ethiopia,Spain,0.8162097900769637
Ethiopia,Sri Lanka,0.8942802275733807
Ethiopia,Sudan,0.957306698967986
Ethiopia,Suriname,0.933143207754418
Ethiopia,Sweden,0.9342380916031882
Ethiopia,Switzerland,0.9287473032156885
Ethiopia,Syrian Arab Republic,0.9465539878044279
