term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
precedents,0.0017877214877419778,-0.0020863162348439854,0.0036883515934864677,-0.0031556359275460195,0.0012758562640062727,0.0006517539041548013,-0.0007081726296963125,0.00037289044203491346,-0.0018186317390540597,-0.0013162318723503649
maldives,-0.005032796430284878,-0.011704923826312158,-0.006369104531857578,0.022700349853868613,-0.01712083724553344,-0.028171634988992056,0.010714377918059815,-0.029396752113739363,-0.02479896202304223,0.12636373792882657
incorporates,0.0006617818143518984,-0.0006972693855932023,-0.000426588629113274,0.0003923900403487911,0.0003522145188043124,0.0012875853171696163,-0.0005550222586578171,0.001035860678168702,-0.0008253874961580296,-0.0006938290073025135
incorporeal,-0.0005057076486840039,0.0001729934664237278,0.00033879133029619834,0.0004545637015552182,0.003425839657952442,-0.0016093120674545713,0.0022748410976463546,-0.0006389209219047873,-0.0008065205528751488,-0.00018758119879790165
renewals,0.0018630173414795267,0.0006446563914713577,-0.0004166571791518113,0.0009171022074148132,0.0017173135487657356,0.0024989504421870324,-0.0010757381091470398,0.0038124184617477964,-0.0014003786979229426,0.0002681891471310713
santiago,0.0020660940319721962,-0.002025018026993184,0.0026530434122289566,-0.0017918196565143492,0.00046884214063251043,0.0018470882144833581,0.0009994851103866454,-0.00036359362116523237,-0.0020346754039058342,-0.0003089443444376602
renews,0.0029633812954802225,0.0016961617319409801,-0.0016378066653913992,-0.00082563771968027,0.0008052940060433296,0.00035556708423194514,-0.0009718414057974527,0.0015824596177934824,-0.0004715975902436599,0.0006342843096649628
santa,0.0032224860782201705,-0.005054692182432674,0.007082237907076498,-0.0045147441141845015,0.0009497341963163714,0.003249420438089137,7.5926302355732e-05,0.000774648588878236,-0.0003518843220905634,0.0002054658272299453
genius,0.001562699389896273,0.0007707172090384208,-0.000791012883413655,-0.0005226674953779173,0.00036619532735561493,0.0012314564825317445,0.0019596219458766287,-0.0009275978633354235,-0.00047720556827406406,-0.00036041800865136656
workings,-0.0013462675133748513,0.00032585165467103174,-0.0012169534626073554,-0.0016682982475992132,-0.00041863697021966856,0.0031635923317560994,0.00013282746060024967,-0.000353990542456921,0.0023967426448949225,-0.00039055400292085923
regularization,0.0007611879013130749,-0.0010387403632828706,0.0015520727129271156,-0.0009274593206994953,-0.0004956580112071068,-0.00013680495623113944,-0.0006563626459268245,-0.0005037031514068083,-0.0007745323841597917,-0.0006082565331394218
encumbrances,0.004017359150945875,0.0016479642783941162,0.002688824559500822,-0.003594969038703686,-0.0014243719840686079,0.0035477682476041245,-0.0048346334837201565,-0.012478458797170909,-0.005740260021297659,-0.0008028841146565213
affidavits,-0.00028937156385758483,-9.004986140279431e-05,-0.00010214931372888171,-7.109359558703846e-05,-5.514557077928364e-05,-2.1471382984230638e-05,0.0007130438432916749,-0.0004392251362369473,-0.00010929003590405742,6.90761818812458e-05
insults,0.0019202695264277064,0.0018653512546257078,-0.0008567773188768339,-0.001995330808126562,0.007388105925898076,0.0008348913317681089,-0.0017351638848971862,-0.0010134378518192684,0.0021921761542131406,0.00248196544788755
inactivity,0.00041985922779991957,-0.0009626997527046977,0.000701637288999948,-0.00014321995585556008,6.605235682909818e-06,-0.0006904147783557975,-0.0002818723621101465,-0.0003886569442328536,-0.0003336457428228897,0.0019698937535154466
labourers,-0.00020483461547559715,-0.00025219617188076976,-0.0002658497008637383,0.00021398640976802766,-0.0001295457047791521,-4.6127192379545895e-05,-0.0001192981793225204,-8.22514393034571e-05,0.0003678254477215565,-0.0002105579951289074
affronts,-0.0003652619850382658,-0.00035064902498656823,-0.000405239543765537,0.00015778417279032128,-0.00025797457053599514,0.0002772142305548868,0.00017828562473441568,0.00048516684637259395,-0.0003760793530012432,0.00028550323834504373
endeavors,-0.0006385697552899615,-0.0015728842467582444,4.851628905934361e-05,0.005113310346030722,-0.0024564820898682073,-0.005879708175929835,-0.0022867364551982265,0.004917064670389172,0.002977125044168412,-0.0008634971632857429
alert,0.0047319578930699515,0.003944164093289193,-0.0003798269046800352,-0.004513695266212787,-0.0005747077518822565,0.0012588735440021608,-0.0001872597569971882,-0.0051975470013498675,0.006399351612898287,-3.37487163751364e-06
inalienability,0.003115043831323301,1.2712424314546228e-05,-0.001086873159357572,-0.001172254747782746,0.0009668698451742709,0.0021964092256151315,-0.002009176584257288,0.00027867461648549126,0.0020077869221139023,0.0019317457423576173
wrongdoing,0.0002720898125080562,-0.0011484872644058162,0.0015073364532485329,-6.876278415083947e-05,0.0007996432051699027,-0.0012157323885010696,-0.00020251797492036093,0.001076095855643988,-0.0012002770497002906,-0.0027393809129376526
sand,0.00045721472450856924,0.000485924766907097,0.0035543174540703685,-0.00014350273379955305,-0.00032790955221056556,0.00059905026847375,0.00011211772615547364,0.0010268489694781886,0.0009631216020578992,0.0005748007968133992
juvenile,0.0005452384386920234,-0.0013564571525917304,0.0012873775761492864,-0.0006894287779980313,-0.00036773974969242783,0.0010724815024793586,-0.0005983540579530181,0.0006209442338056604,-0.001071571794079504,-0.0004113314024014614
endow,0.0015502947452257357,0.0009645859644522669,-0.0007516390070561685,-0.0008686293955356053,-0.0016617623083688476,-0.0015330345036613567,0.000401903808423384,0.000507208690960981,-0.000657771749221866,-0.0011004591116004652
prosper,-0.001175786834769598,0.0013545069706230497,0.0009547176272560547,0.0012553848712920552,0.0004881891141998687,0.0011225640973762147,0.0020231026169479876,0.0002299010804370488,0.0019840645528923363,0.00028146638978577957
gdp,0.0012735797757208115,-0.0017377175728566408,0.0024902171508276935,-0.0015377567152619618,0.0065934708883640175,-0.0009743489249915304,0.00043817044586407476,0.002721749955035784,-0.002380600137176375,0.00025674339272651356
renouncement,0.0027843498824683672,-0.0012581585827646903,-0.0019216255727269164,0.0012312681829976732,0.000693910034396463,0.001747666210005177,2.040559649416617e-06,0.005073347189725307,-0.0033950335616646987,-0.0007354909451464625
midnight,-0.0002993056478822174,-0.00033312540656686403,-0.00033817180509360025,0.0003711877809530133,-0.0003924806668412974,-0.0003184262033868884,-2.7259123468663957e-05,-0.00035458696494731416,0.0009230841681386091,-0.0008040776671066657
pipelines,-0.0004386747277594465,-9.312328411582239e-05,-0.00027006989747343607,-0.0001907839503476225,-0.00017949714320436767,0.00030949611016136476,0.00019407468635293044,-0.00014111223383456102,0.00017439131504405565,-0.0002992070017562721
valleys,3.903219201409901e-05,-0.00048776112032513903,-0.00017459009738175047,0.0005324972467519462,0.0001441788277306188,0.000279173254739672,0.0009876700905860406,0.0001754265929494647,-0.0008663727312842108,-7.606722117947666e-05
discriminations,0.0029205502828838314,0.0012846742089139443,-0.001601825676224221,-0.0012506679033086868,-0.0019488834437799566,-5.156279437003234e-05,0.006030910078643143,-0.00047721621516908614,-0.003309012002156529,-0.002151494449104937
assiette,0.005360830609416858,0.0056205575359580175,-0.002947257427512075,-0.0026005436777301826,-0.005813898549954038,-0.004453143139302064,0.0019689354725473222,0.004415699293334121,-0.001003533145859205,-0.0009046271469427884
telegraphs,0.0005889812005905595,0.0004236803483425531,-0.00016659732247258476,-0.0006721761895787938,-0.0004892396446175037,0.0006664904775356301,0.003509174675407466,-0.0017882251827573351,-0.0006902679344165888,-0.00045458965874695714
mismanagement,-0.0003107319024652449,-0.0006301262855635198,-0.0003930863064996641,-3.274135938898955e-05,-0.0003497997831910155,0.0007766521868538533,-0.0004006599196985241,0.0012858817129944465,-0.0005923218700883727,-0.00038339001657784836
telephones,0.0003795539869609665,0.0010610738162347359,0.0007937050202340769,0.0006306858291827304,-0.0008578324334758033,0.0009840250889534396,0.00504110702270937,-0.001411034071558356,-0.0019100812946442514,0.0008913579430646486
nationalisation,0.0003325036796968907,-0.001111850740331978,-0.001480396031953083,0.0010476812929521206,0.0017443695426844637,0.0030325373117150254,0.0017366376982749666,0.0008154523764849611,0.0028474177142015413,-0.0009092228720159694
disclosures,0.00024404788219972945,0.00036340511122094973,-0.001017821514405863,-0.0005976485354332498,0.00039059179305596755,0.0017293337918534068,-0.0006541359744153946,0.00043116330124149576,0.0005315866663089995,-4.0555441645652714e-05
pesos,0.0028550303792319012,-0.0054403238737399115,0.008872721094275747,-0.005807351123821128,0.0005368643767590805,0.0006422294699522811,0.0009869874680555417,-0.001428538564017136,0.0015478345221414647,0.0008933202452487902
tell,0.0002766890325295852,-0.0007721419814308952,0.0004379998553635689,-0.0003184586796339864,0.00042000502916826247,0.0006018804174467702,0.0001645394812929382,0.0006473632229518535,2.5588300044816517e-05,-0.0004714824354114315
breadth,0.00136681612135549,-0.0033105549591007514,0.0038557300298300234,-0.002309201249870644,-0.0005672324500144914,0.0004435313466929793,-0.0003350167971285252,0.0018268735566265106,0.0012230236446654182,0.0010262407500219554
turks,0.0020776780153788465,-0.001078193966557641,-0.002696744346896606,0.00213110237392282,0.005296710845156982,0.0037472511627426896,-0.00385732321966506,0.0023818134941502654,0.0008928695102018653,0.003285004276528426
assessor,-0.0007127095205152486,0.000649625245226929,0.0003718303128011191,-0.00014027673606265473,-0.0002575729097598993,-0.00011505936340834794,-0.00013899726476279992,0.0003886711430878335,-0.000364563993752024,-0.0003615048687212735
vetoes,0.0008138747647407534,-0.0011295103444194459,0.0005567345707270209,-0.000320264618917447,0.0006649911957090363,0.0006554366749446735,-6.902993923596233e-05,0.0014572380620795533,-0.0017346342783706055,-0.0006402198998662482
strata,0.0005280059662735113,-0.002298174651358435,-0.00013587952543587124,0.0014469618452210228,0.0014626986889714857,0.003732756575135155,0.009000565842205556,-0.0007333977292371485,-0.00485211301497302,-0.0008611172362752075
tendency,0.0016877456491053058,0.002788802991094683,0.0018784125720800629,0.00028702733455625306,-0.0009090397914408722,0.0015521162691502373,-0.0028742392927682617,-0.0038250751807535287,-0.003199688830237726,-0.0004485954332943212
mise,0.00931839611853112,0.010550527360806632,-0.004923125305668686,-0.004683240491874266,-0.010612199423892955,-0.008530591129202448,0.004222218330314163,0.007134103412686579,-0.0002447267396408231,-0.0018130754624769005
betray,0.003803699601225247,0.0026324867600181663,-0.00308372148397998,-0.0012513574107594202,0.0006850036533351182,-0.0021353486439999506,0.001868068998756747,0.0044737420574138724,0.0004202878943823655,0.0008789354389299352
stone,0.0017007329352539842,0.00021570139777767113,-0.0014153536156259073,-0.00022647718723056836,0.00037482334256679523,4.3486083808249284e-05,0.0003309663367930135,0.002959946843803954,-9.742809727653397e-05,0.00035340716636406383
disloyal,-0.00027262451823463604,-0.00014512300481848753,-0.00013960102602436823,0.00010529778660857133,-6.844294292893948e-05,-0.0007425839970440276,0.00012272739631186111,-0.0004865471830312688,0.00013828200410384312,-0.0006798578952640324
disobeys,-0.00017295617462112595,-0.0005886218489503227,0.00048245911853955114,-0.0008146294404470085,-0.0005054654143159218,0.00012507085152789168,0.00037593549661370083,0.00017693806118011026,-0.00043160619259398537,0.0002837269152849842
disorders,-0.0009113796748864146,0.0024941804089152544,0.002697787627032406,0.0037576641293638117,0.0016233746389906496,0.00495332330995547,0.006401302460526898,0.001175171740379048,0.0011941891780147828,-0.0008080610009211511
complementarity,0.0023676841109295933,4.094401227353913e-05,-0.0005624633685431196,-0.00014069199560344753,0.00262824779103109,0.004265415384682823,-0.002814916472947482,0.00011389269347469055,-0.0009737677555852987,0.0005802235355938696
dispensaries,8.312396760965617e-05,0.00013204586268540837,-0.0004093955411954215,-0.00018249284545014178,-0.00029955402171095156,0.0009052266353708536,0.0016503120514022322,-0.0026139613844356133,-2.236770259560831e-05,-0.0014524805580869104
tenths,0.0007578531039787045,-0.0027038028314654424,0.002244716935684423,-0.0011673077589535552,-0.0010050937240752003,0.0002454151482597888,0.0005680706602129049,-0.00014436943207854665,0.0015324757412332145,-0.001834433575040094
urbanism,0.003867839988972475,0.0039825057781993686,-0.0002787197745707341,-0.002466833584073189,-0.004937885410002826,-0.0020047404060873457,0.0010044611823920614,-0.00038065531589591726,-0.001389784352411542,-0.0015286651201599436
condemnatory,0.0011315912556052082,-0.0015859598204651926,0.0012690465832213584,-0.0007073544160471197,-9.938600308464464e-05,0.0007656874869262708,-0.000698284508490731,0.001745449257383005,-0.0016876376657031418,-0.0007069523870423115
disagreed,0.0015126046341368059,0.0012672930173416403,-0.0017866176507343075,-0.00044562310170282934,0.002782238965829015,0.004657523148541295,-0.002426972800456318,-0.003369926348290434,0.004529023455782287,0.0018018169113006158
comparative,6.640811394436592e-06,-0.0008585159291696638,0.0002475209398879682,0.0001984810706007434,0.0006178572174838724,-0.0010199114654353037,0.0015789852985909456,-0.0010641830628853948,-0.0005790585242476551,-0.0032432408750832408
connotation,-0.0004924091131320759,-1.4620326113062143e-05,-0.0002482316019622396,-0.00036630122583699307,-9.246152119309017e-05,-3.058587244443705e-05,-2.278337611022689e-05,-0.00018073729518192436,0.00023779893639634258,-0.00047482645795519945
backward,-0.0014842541190246891,-0.0015636041091263483,-0.0009872209564997765,0.0015358734383603386,0.0008432109443674374,0.0023901818883549893,0.012716449504763081,-0.006668360764477519,0.0005848834983881352,-0.002275034442111433
constitucional,0.004238528111262204,-0.012003358814542866,-0.0009853202112613457,0.010294566040854188,-0.012348602020363607,-0.0016205619319969303,-0.01459213576163155,0.015550457363711228,-0.012337640578637048,-0.017065771147614445
patria,0.0034676133319231734,-0.0030447100776056584,0.003978907817271584,-0.0026487817856914115,-0.0037213435055815725,0.001842806331724719,-0.0037662557020628584,-0.000987799036269677,-0.007140678862213306,-0.0030650146529696796
patient,-0.00057323637619924,-5.242378216706142e-05,-0.00021992824305068327,-0.000463867055496288,-0.0004682049425569721,0.0001350558899354958,-0.0002592743033105144,0.0004157005363885105,-0.0004234651121372746,-0.00010844519738700088
constabulary,-0.0012718737993888565,-2.2613610623831736e-05,-0.0006241489400727999,-0.0010211450493001148,-0.0006331545090802381,-0.0003060086243931756,-0.00035995011952288513,-0.00016297190552484893,-0.00013250712275647257,-0.0005519743594519102
bounties,-0.001094434662219392,-0.00031525631617316825,0.002881726675705579,-0.00272147043046149,0.0005902244650023379,-0.0030491760269909353,8.436181300236393e-06,-0.0031091855920984493,0.004510737722312874,0.0011613176128516102
conseil,0.01947125311641281,0.04004277942055735,0.0023898219677342164,-0.006539220667065449,-0.010943430770769367,-0.012384463875438753,0.002162595339882867,0.0027372796741438076,0.0010159794327695493,-0.011382124165510443
consecrates,0.0052547054511764635,0.0050382272496761835,-0.0033433375446564675,-0.003553620515593337,-0.004833526413959701,-0.004853180551482296,0.002822291352168879,0.002783364658514475,0.0025152248733434942,-0.0003444319183245688
diminishes,0.0008714725358009691,-0.001007038733819645,0.00027413331789565487,7.301769733247747e-05,0.0003303472961467843,0.00177561375221283,-0.0008588258739697495,0.000423936415008334,-0.0012736089507742895,-0.0007433722561739508
conscription,0.0005354958153873016,-0.0025149513460697,-0.0014228978409175379,0.0030270413156405517,0.00202452255154165,0.004869027389389553,-0.0025313952323563465,0.0030106871966095773,0.0006407965556031359,0.0007610258227229185
pasture,1.9236372514916412e-05,-0.0004275924426993265,0.0005281957057880412,-0.00034277284584352947,0.0008613793275931131,-0.00041260200955426225,0.00017386123232505555,-0.00020211347116364192,0.0007037779301051213,-0.00040981866314271473
connexion,-0.002204273322073914,0.00030622659646917894,-0.001941981772681201,-0.0007499645047861676,0.0007168626731137754,0.0010613414534818518,-0.003371031287818521,-0.004377692950675517,0.0032932794737638308,-0.0007084077934978268
configuration,0.005391910946628237,0.0002146724015126224,0.003462718434922742,-0.0065188216103168,-0.006052986308546616,-0.003777265019117947,0.0009710797958322253,0.0005305322662745318,0.0042314921824216445,0.0007936632449779487
diplomat,0.0015262970948473175,-0.0009413300480167317,0.00018322691773648534,-0.0002446255236815661,9.490206366224563e-05,0.0014751067283773176,-0.0012251865483448115,0.0012398711475263438,-0.0026217805876984886,-0.000496345305615715
team,0.001031229959727001,0.0007911760159451971,0.0002261961500878996,-0.0006284337757960974,0.00404982983137699,-0.001925520493737647,0.0027877635673299594,-0.0005111019431626791,-0.001415988330659821,0.0003228865483041412
congressman,0.006468077068549497,-0.012027230237533517,0.009334318696637794,-0.0065819344127447735,-0.0020946564514050495,0.005827215112544153,-0.005233197449219819,0.0077288680566163556,0.0009309581044253316,0.005683870858948677
congregation,-0.001882967727513119,0.0005308014344976155,-0.0006539687009551486,-0.0024649689665410114,5.794181718269231e-05,-0.0002650254308045201,-0.0008750236476075949,0.0005072263802586588,-0.001587428565064447,0.0006585291324187804
congo,0.030030950151296677,0.024374516989633235,-0.005786476904577777,-0.02574889852284887,-0.021797708075561563,0.0025828637967305382,0.05700635967989852,-0.0326914438841629,-0.015810856225459486,-0.006444943782813467
confrontation,0.0011670407189090053,-0.0010680785012850392,-0.0005466840500498025,0.0008065127649863944,0.001987775704863295,0.00030400359229348293,-0.0013539185000448705,0.0030872723962159254,-0.0008323186517459746,0.0010236818932055848
confront,0.00037636972083904263,-0.0008659191334178176,0.0009752575324345285,0.0036186373970949672,-0.00039518219366066845,0.000400855632174689,0.0006162513541026053,0.005543273077793724,-0.00010336651792347254,0.0009836295072229778
utilise,-0.00016386280727720236,-0.0005479171804792194,-0.0003787436433310915,0.0008880982022360201,-0.0001891562948035396,-0.00011350683071709679,0.0005046395884721351,-0.0011440510084502935,-0.00015491767616381184,0.0020220782346006307
conformation,0.002097434876120682,-0.0017869090457194395,0.0033326546561137016,-0.0020860243163583567,-0.0006147981030766486,0.0011630448987689458,-0.00155487444276395,-0.0009224818355018896,-0.0021247626940297,-0.0006757053608919606
confiscate,-2.0418416518579657e-05,-0.0004535409025710008,-8.620098706620424e-05,0.0011535093496879616,0.006039992805614169,-0.004371443785453074,-0.00023459167417083226,0.00045089829210683214,-0.002380909258972436,0.0021781673454112573
assimilation,-0.00018198731427951213,-0.0007099344801955032,-0.0005722938763728947,0.0011227686599666852,-0.0003543683194008232,0.00013406531802259477,-9.408754896276055e-05,-0.00015060516795059874,0.0012124923805225808,0.00011151428729895874
compassion,-0.0009945718897280984,0.0005198366098011424,0.00041705117714838585,0.002037270482241027,-0.00017034114028709435,2.762266142398875e-05,0.0006752370617316524,0.0005580077654938461,0.0017737568455647604,0.002120142328151553
companions,0.00016837972603853146,-0.00035013292043211417,0.0013531519915071248,0.0014810758871852331,0.0004557744312361635,8.230913074278547e-05,0.0015831437043112618,0.001228492596432803,-0.0017091030932014438,0.0008301182770916317
output,0.0008927358486682191,0.001270791046381473,0.0007328773301613281,-0.0011646819189950679,0.0005732718508963041,-0.0010726814183986762,0.0004493552250632724,-0.0007142617119450895,0.0008341328095390541,0.0006176245987076222
paras,0.0007744190863926317,-0.0035169430717281857,-0.0022971694323444124,0.006040166869821381,-0.0016212193653480271,-0.004123008121132843,-0.008786146686384957,-0.0047689907551190635,0.0026078596008500916,-0.006214350073344566
obscene,-0.000277463745181788,0.00017797247226317655,-0.0005608428783812086,-0.00028607857445018983,4.4357281260976764e-05,0.001310566982092466,-9.760901241105433e-05,-0.001260206748747972,0.0016133342635950582,-0.00013909951030092403
closes,0.005302456244474783,0.0033525249149117344,0.000426883617978736,-0.0051513401238628955,-0.0013394889320505346,-0.0018601826987513696,0.0053739179516106355,-0.0033768259571334,-0.0009037738293875256,-0.00020963999942388023
onus,-0.0006732430970668599,-0.000553611835527592,-0.00046122047427193914,0.0002521830097704584,-0.0008710994901816411,-0.0007907264405427223,-0.00031859415122968216,-0.00026623750595927145,-0.0005801349735907102,1.0934267339853153e-05
clients,0.002146043111824109,-0.0013581638564513045,-0.0008146506503396116,-0.0004636797291511693,0.002444826183557701,0.00552497745236093,0.0005474976111725687,0.002959118340999072,0.004923378534712228,0.0002979628986537461
thoroughfares,0.000689102546824661,-0.001363193839966251,-0.0005246101197149685,0.001149099520380166,8.096572726394844e-06,0.0012612932977403308,-0.0014963400282096539,0.0017580485494514038,-0.0013940110216290082,-0.0018429776133510906
unité,0.007099602981349531,0.006302463539931408,-0.004953282531252285,-0.004404436804250655,-0.006943914832364346,-0.007443520924751997,0.0032091063113566403,0.0052936426629572346,0.00011373731983461724,-0.0006311880547849301
optimum,0.0037447887109622697,-0.0033541852686447557,0.0003784433740621946,-0.0009707617266415927,0.004641417744731105,0.007043385102822298,-0.0002916448093309381,0.008628635550368833,-0.006598174738564155,-0.0021928366396169346
zimbabwe,-0.018723370892614704,0.004198118272907935,-0.010285412010620892,-0.015396669266120135,-0.0017227554689949157,0.02651335488093655,0.03107264748102904,-0.031008149591903202,0.024325727275890576,-0.0007242945210088273
outlays,0.0012891304067613133,-0.002348133083458487,0.0019793732340783647,-0.0010046019136906801,0.0009952417851656812,0.002024297394085269,0.000877593942986923,0.003029142612956438,-0.0017251247394403058,-0.0008243016190215138
barbuda,-0.030488715954732373,0.01332335076372064,-0.007928103235967713,-0.04169878195266015,0.014248928969712471,-0.011948357853091514,-0.012586766075850502,-0.004346999837379215,-0.015437565207145357,0.011684203811228921
civilizational,0.0023079092592068456,-0.000837838289680885,-0.001578494699265236,0.002044999539487443,0.014198790712064974,-0.003340552979249882,-0.002268460549146842,0.00707908267037718,-0.004893544240266553,0.0019001770741260977
unionize,0.0032001852814354955,-0.0018612455035677087,0.0038927675479651573,-0.0039040526395086534,-0.0020188325779808675,0.0011200840815352871,-0.0009630557995968472,-0.0009139320108173958,0.0027822371632333868,0.0005922709609211056
banknotes,0.0004777254947554647,-0.0002387995031765968,0.00024449156607800934,-3.447161024996693e-05,0.0033701376598104485,-0.0003253444374715395,-0.00044432501507087676,0.0015393647322723383,-0.0020778048340137035,-0.00044826080454340674
cinema,-0.00012824931958079527,-0.0003032626723646258,-0.00019261555838839584,0.00043084761069487546,0.00020746488162753343,0.00010651720054975311,0.0008234096109267614,-0.0006584838419460141,-0.00024711448116965733,-0.00032215993905608997
dossier,0.0031185914519083094,0.002002876785999738,-0.0010535374526347437,-0.0017235547961846306,-0.0026961273501876068,-0.0025670290894540876,0.0008609614209980917,0.0014406969391155852,-0.0013971534531162057,-0.00017024902599458664
broaden,0.0006175069376414871,-0.0015291125511254994,0.0016246101920249314,-0.000746314613418352,-0.0003576462346820703,0.0007144706762556457,-0.0007023226605843255,-0.0008625392820513599,-0.0011442962611601852,-0.0007959157558814484
nicaragua,0.014238164351521178,-0.022262669014124045,0.0009766263097049286,0.005187362085828084,0.011245165371426422,0.02628423157846366,-0.011556899965443804,0.05499988184630358,-0.04093809207739898,-0.01080164404048415
broader,0.0006688041343310266,-0.0009012329896694582,3.354202006989684e-05,0.00010811127693638925,0.0011421512582785668,0.0008834055554160033,-0.0001559459364460232,0.0017309180944460817,0.00018873041487771242,-0.00022301232617862897
abolishment,-5.804854447631932e-05,-0.00047030196565056256,-0.00015970523474007138,0.0008989474425537737,-0.0008314600503327876,-0.00034779616980733973,-0.0006636510276093768,-0.00128995411748431,-0.0005296435370230446,0.001973198927926612
christmas,-0.0001621608780868742,-0.0009924995758761252,0.0010574680053080923,-0.0011637802752578425,-0.0008572831037450598,0.000293438385317523,-0.0004972501207460763,0.001021231707395403,-3.219262812028383e-05,6.455756512095102e-05
tiers,0.0007264976351550353,0.0016985095042155668,-0.0009539460038993678,-0.001588740643659612,-0.0009643180696737804,-0.0011958639249951403,0.0009014132034836616,-0.0005953253882790397,0.0008156198567400067,2.0853517535251442e-05
timber,6.701608327036491e-05,-0.0010847775839016663,0.0014485372692215632,-0.0007511892051585475,-0.00023434337593422608,-0.0010561968208119225,0.00032024425530315716,-0.0005064542708275774,0.0010300460454935518,7.901003507205263e-05
stake,0.0013461039976919104,0.0008618263546806524,0.000689251082002192,-0.0013890900628487277,0.0022018015187633957,0.0005073445274583304,-0.000135650386262056,-0.0009030120990120909,0.004050628040472178,0.0012601937412876026
abolishes,-0.0006362010582565927,-0.00239681446710953,-0.001391923153418586,0.0017294449050496243,9.400251050406644e-05,0.001762065909648772,0.0025288482786267126,0.001658957307549454,-0.0008011573111956017,-0.0011525323303722712
nevis,-0.028820640512271237,-0.0023537017934934083,-0.016645104443840878,-0.026503308402805313,-0.02946574398918129,-0.0012154864296464122,-0.014101744905431954,0.017306414569668405,-0.026508034397951304,0.00953844009564339
unsatisfactory,0.0011810714979587473,-0.0009374329109138731,0.0016856208522951842,-0.0010732551094482477,-0.0007226995969074832,0.0006994988408867242,-0.001181692734193797,-0.000899250866539784,-0.0016424690349083405,-0.0007377418865606951
upstream,-0.0002597848971167012,-0.0007077368307386803,-0.000757630999807469,0.0007805842063134367,0.00016930320785348823,0.0011867548116870534,0.00034853296530902426,0.00030132260878574596,0.001901625722592644,-0.0009576448998849783
upgrade,0.000799556839096361,-0.003667334441032306,-0.00015418882718009323,0.002889120924424315,0.0025845111432973335,0.0031792629924801553,0.008780805774400267,0.003241125027200192,-0.007523323357450833,-0.0009588259672209996
disregards,0.002151531869087394,0.002696098693232543,-0.0015830073179284004,-0.0015772311160258427,-0.0020291197518839525,-0.0019861243089620588,0.0012891540593573067,0.0011152236801535845,0.002629359811307168,4.4095470830788396e-05
terminal,-0.00044110132423565043,0.00027178117995112666,0.00010706314126902088,0.00013407726445192243,0.0002959275126272402,-0.00016309244590516502,0.0006445621519460339,-0.00042255796631417456,0.00031377482983668733,0.00014998628633736404
disrupt,0.000933250886517491,-0.0016795889553311103,0.0021144118544841857,-0.0011725566539356274,-0.00026880666276698107,0.0006577466751189244,-0.0004940363609638754,0.00032157940096516787,-0.0004503889386683447,0.00012939515607281283
communitys,0.0016015651104261685,-0.0005420955153455357,0.00023513529464163306,-0.0005276374922262945,0.0016415041447348467,0.0015588888388070358,-0.00135396569324444,0.0006941353464405989,0.0002276892442600249,8.28385725379639e-06
communitarian,0.0035539333774498626,-0.004038423283501423,-0.00019756229163379776,0.00114738504091962,-0.001186127811458624,0.0017846937089613431,-0.0015012074381741956,0.01045618115859026,-0.009696136325771727,-0.004779662188241168
assembles,0.007095757088468717,0.007507640177696986,-0.002053875512361164,-0.006126894977085546,-0.001367167476674509,-0.0025131706515596963,0.0012429457098571337,-0.006109464477279896,0.006070905737202328,0.0021315224753129343
dissent,2.0101335947827722e-05,-0.0014474156150905036,0.0012365316983334344,-0.0006843023800738198,-0.000781406332451565,0.00024014397881044115,0.0016201620643123684,-0.0006940437316741253,0.001098160585402255,9.675930120416809e-05
breeding,0.0006098181472734591,0.00040084135064304995,-0.00021002521192441595,-0.0006524986711984741,-0.0004892812008317831,0.0008328720926015807,0.0031429105872955955,-0.0013390985437271598,-0.0007146383432730624,-0.00043120320984957664
partiality,-0.000581494730157713,0.002840396588166339,0.003259649297475758,0.0006405245894207096,0.0025557483103076854,8.530053487089924e-05,8.291188098634446e-05,0.003006605901639929,-0.0028548848661828457,-0.0006518432830057634
turkish,0.0017607456091835358,-0.005915158937906502,-0.009247441863207277,0.015289788825805155,0.017274601080061933,-0.006056384841860687,-0.03159904145116562,-0.020804422374512722,-0.005321599489956718,-0.0021904649058389434
banc,0.0006802383113109928,-0.003292488105986399,0.008521540511779191,-0.003725977980766194,0.0005934723797459026,-0.003491800134339571,0.0018431648201095985,-0.0014113808008995544,0.005624515612069605,0.0011410300712740794
terrestrial,0.0005596324807944598,-0.0008095631507977083,0.002361715994557046,0.0002971134586388642,-0.00015043792941803576,0.0007303304308695852,0.0016120539392410348,0.0016637572740124918,-0.001802882242595031,0.0012523488637051577
banker,-0.00010697894195842853,-0.0006558419770139505,0.00027114091733368694,-0.000248091542413222,-0.00024399861377223553,0.0003606123853126686,-0.00015073108733115972,0.00029709328496114063,0.0006905417536783251,-9.208420546068134e-05
distortion,0.0011954929176237422,-0.001945206894217291,0.003154452241826888,-0.00156451242656964,-0.0017379362726806463,0.0007677245274632568,7.182290753494648e-05,-0.003072508814475424,-0.0009354098600669735,-0.00028723615289307674
abridgement,0.0009744324179239751,0.00020202684751295086,0.0013898289041585216,-0.00253636396351779,0.0010034346036215801,-0.0005702554767792897,-0.0001622573078912732,-0.0017667629735263924,0.0047063623419139064,0.0019505676976416216
